State_Name,Year,Position,Candidate,Sex,Party,Constituency_No,Constituency_Name,Candidate_Type,Constituency_Type,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Last_Party
Andaman_&_Nicobar_Islands,2014,14,C G SAJI KUMAR,M,IND,1,ANDAMAN & NICOBAR ISLANDS,GEN,GEN,15,70.66,0.18,
Andaman_&_Nicobar_Islands,2014,15,N KANNAN,M,IND,1,ANDAMAN & NICOBAR ISLANDS,GEN,GEN,15,70.66,0.16,
Andaman_&_Nicobar_Islands,2014,16,A PANDIAN,M,AIFB,1,ANDAMAN & NICOBAR ISLANDS,GEN,GEN,15,70.66,0.12,
Andhra_Pradesh,2014,1,GODAM NAGESH,M,TRS,1,ADILABAD,ST,ST,8,75.44,41.2,
Andhra_Pradesh,2014,2,NARESH,M,INC,1,ADILABAD,ST,ST,8,75.44,24.82,
Andhra_Pradesh,2014,3,RAMESH RATHOD,M,TDP,1,ADILABAD,ST,ST,8,75.44,17.61,TDP
Andhra_Pradesh,2014,4,RATHOD SADASHIV,M,BSP,1,ADILABAD,ST,ST,8,75.44,9.03,
Andhra_Pradesh,2014,5,NETHAWATH RAMDAS,M,IND,1,ADILABAD,ST,ST,8,75.44,3.92,
Andhra_Pradesh,2014,6,None of the Above,NOTA,NOTA,1,ADILABAD,,ST,8,75.44,1.63,
Andhra_Pradesh,2014,7,MOSALI CHINNAIAH,M,IND,1,ADILABAD,ST,ST,8,75.44,0.85,
Andhra_Pradesh,2014,8,PAWAR KRISHNA,M,IND,1,ADILABAD,ST,ST,8,75.44,0.48,
Andhra_Pradesh,2014,9,BANKA SAHADEV,M,IND,1,ADILABAD,ST,ST,8,75.44,0.46,
Andhra_Pradesh,2014,1,BALKA SUMAN,M,TRS,2,PEDDAPALLE,SC,SC,17,71.71,55.32,
Andhra_Pradesh,2014,2,G. VIVEKANAND,M,INC,2,PEDDAPALLE,SC,SC,17,71.71,26.84,INC
Andhra_Pradesh,2014,3,DR.JANAPATI SARAT BABU,M,TDP,2,PEDDAPALLE,SC,SC,17,71.71,6.2,
Andhra_Pradesh,2014,4,VELTHURU MALLAIAH,M,RP(K),2,PEDDAPALLE,SC,SC,17,71.71,4.5,
Andhra_Pradesh,2014,5,TAGARAM SHANKAR LAL,M,BSP,2,PEDDAPALLE,SC,SC,17,71.71,0.92,
Andhra_Pradesh,2014,6,KALVALA SHANKAR,M,PPOI,2,PEDDAPALLE,SC,SC,17,71.71,0.91,
Andhra_Pradesh,2014,7,JINNA RAMADEVI,F,IND,2,PEDDAPALLE,SC,SC,17,71.71,0.9,
Andhra_Pradesh,2014,8,KALVALA SANJEEV,M,RPI,2,PEDDAPALLE,SC,SC,17,71.71,0.84,
Andhra_Pradesh,2014,9,BUPELLI NARAYANA,M,IND,2,PEDDAPALLE,SC,SC,17,71.71,0.71,
Andhra_Pradesh,2014,10,None of the Above,NOTA,NOTA,2,PEDDAPALLE,,SC,17,71.71,0.52,
Andhra_Pradesh,2014,11,VENKATA SWAMY INJAM,M,MaSP,2,PEDDAPALLE,SC,SC,17,71.71,0.38,
Andhra_Pradesh,2014,12,THALLAPALLI SRINIVAS,M,IND,2,PEDDAPALLE,SC,SC,17,71.71,0.36,
Andhra_Pradesh,2014,13,GADDALA VINAY KUMAR,M,IND,2,PEDDAPALLE,SC,SC,17,71.71,0.32,IND
Andhra_Pradesh,2014,14,J.V. RAJU,M,NIP,2,PEDDAPALLE,SC,SC,17,71.71,0.3,
Andhra_Pradesh,2014,15,KAMILLA JAYA RAO,M,IND,2,PEDDAPALLE,SC,SC,17,71.71,0.27,IND
Andhra_Pradesh,2014,16,MOUTAM RAVINDER,M,IND,2,PEDDAPALLE,SC,SC,17,71.71,0.26,
Andhra_Pradesh,2014,17,GORRE RAMESH,M,IND,2,PEDDAPALLE,SC,SC,17,71.71,0.23,IND
Andhra_Pradesh,2014,18,BOTHA VENKATA MALLAIAH,M,BCUF,2,PEDDAPALLE,SC,SC,17,71.71,0.22,
Andhra_Pradesh,2014,1,VINOD KUMAR BOINAPALLY,M,TRS,3,KARIMNAGAR,GEN,GEN,17,72.55,44.91,TRS
Andhra_Pradesh,2014,2,PONNAM PRABHAKAR,M,INC,3,KARIMNAGAR,GEN,GEN,17,72.55,26.73,INC
Andhra_Pradesh,2014,3,CHENNAMANENI VIDYA SAGAR RAO,M,BJP,3,KARIMNAGAR,GEN,GEN,17,72.55,19.09,BJP
Andhra_Pradesh,2014,4,SHAIK MAHMOOD,M,WPOI,3,KARIMNAGAR,GEN,GEN,17,72.55,3.49,
Andhra_Pradesh,2014,5,B. LAXMAN,M,BSP,3,KARIMNAGAR,SC,GEN,17,72.55,1.01,
Andhra_Pradesh,2014,6,REDDI MALLA SRINIVAS,M,RPI(A),3,KARIMNAGAR,SC,GEN,17,72.55,0.71,
Andhra_Pradesh,2014,7,MOHAMMED AMJAD MOHIUDDIN,M,IND,3,KARIMNAGAR,GEN,GEN,17,72.55,0.6,
Andhra_Pradesh,2014,8,None of the Above,NOTA,NOTA,3,KARIMNAGAR,,GEN,17,72.55,0.51,
Andhra_Pradesh,2014,9,BURLA. RAVI,M,NCP,3,KARIMNAGAR,GEN,GEN,17,72.55,0.42,
Andhra_Pradesh,2014,10,KANDEM PRABHAKAR,M,IND,3,KARIMNAGAR,GEN,GEN,17,72.55,0.42,
Andhra_Pradesh,2014,11,L. PRABHAKAR REDDY,M,PPOI,3,KARIMNAGAR,GEN,GEN,17,72.55,0.35,
Andhra_Pradesh,2014,12,SRINIVAS REDDY LINGAMPALLY,M,IND,3,KARIMNAGAR,GEN,GEN,17,72.55,0.34,MCPI(S)
Andhra_Pradesh,2014,13,DR.DHARMAIAH VENDAVETLA,M,BMUP,3,KARIMNAGAR,SC,GEN,17,72.55,0.34,
Andhra_Pradesh,2014,14,MEESALA RAJI REDDY,M,YSRCP,3,KARIMNAGAR,GEN,GEN,17,72.55,0.27,
Andhra_Pradesh,2014,15,MALLESH YADAV BARLA,M,IND,3,KARIMNAGAR,GEN,GEN,17,72.55,0.25,
Andhra_Pradesh,2014,16,UPPULETI.LAXMAN,M,IND,3,KARIMNAGAR,SC,GEN,17,72.55,0.22,
Andhra_Pradesh,2014,17,RANAVENI LAKSHMAN,M,NIP,3,KARIMNAGAR,GEN,GEN,17,72.55,0.18,
Andhra_Pradesh,2014,18,PULIKOTA RAMESH,M,IND,3,KARIMNAGAR,SC,GEN,17,72.55,0.16,
Andhra_Pradesh,2014,1,KALVAKUNTLA KAVITHA,F,TRS,4,NIZAMABAD,GEN,GEN,16,69.1,42.49,
Andhra_Pradesh,2014,2,MADHU YASKHI GOUD,M,INC,4,NIZAMABAD,GEN,GEN,16,69.1,26.32,INC
Andhra_Pradesh,2014,3,ENDALA LAKSHMINARAYANA,M,BJP,4,NIZAMABAD,GEN,GEN,16,69.1,21.79,
Andhra_Pradesh,2014,4,MALIK MOHTASIM KHAN,M,WPOI,4,NIZAMABAD,GEN,GEN,16,69.1,4.24,
Andhra_Pradesh,2014,5,BAGWAN B,M,IND,4,NIZAMABAD,ST,GEN,16,69.1,0.79,
Andhra_Pradesh,2014,6,TALARI RAMULU,M,BSP,4,NIZAMABAD,SC,GEN,16,69.1,0.72,
Andhra_Pradesh,2014,7,None of the Above,NOTA,NOTA,4,NIZAMABAD,,GEN,16,69.1,0.7,
Andhra_Pradesh,2014,8,ABDUL GANI,M,BCUF,4,NIZAMABAD,GEN,GEN,16,69.1,0.46,
Andhra_Pradesh,2014,9,KANDEM PRABHAKAR,M,IND,4,NIZAMABAD,GEN,GEN,16,69.1,0.39,
Andhra_Pradesh,2014,10,BANJA VEERAPPA,M,PPOI,4,NIZAMABAD,GEN,GEN,16,69.1,0.35,
Andhra_Pradesh,2014,11,SINGAREDDY RAVINDRA REDDY,M,YSRCP,4,NIZAMABAD,GEN,GEN,16,69.1,0.34,
Andhra_Pradesh,2014,12,CHIRULINGADRULA VENKATESHAM,M,IND,4,NIZAMABAD,GEN,GEN,16,69.1,0.3,
Andhra_Pradesh,2014,13,S. CHANDRAIAH,M,IND,4,NIZAMABAD,GEN,GEN,16,69.1,0.27,
Andhra_Pradesh,2014,14,RAPELLY SRINIVAS,M,AAAP,4,NIZAMABAD,GEN,GEN,16,69.1,0.25,
Andhra_Pradesh,2014,15,KOTAPATI NARSIMHAM NAIDU,M,IND,4,NIZAMABAD,GEN,GEN,16,69.1,0.24,
Andhra_Pradesh,2014,16,SAGAR SUDDALA,M,BMUP,4,NIZAMABAD,SC,GEN,16,69.1,0.19,
Andhra_Pradesh,2014,17,ABDUL KAREEM KHAN (BABU),M,IND,4,NIZAMABAD,GEN,GEN,16,69.1,0.15,
Andhra_Pradesh,2014,1,B.B. PATIL,M,TRS,5,ZAHIRABAD,GEN,GEN,10,75.75,46.46,
Andhra_Pradesh,2014,2,SURESH KUMAR SHETKAR,M,INC,5,ZAHIRABAD,GEN,GEN,10,75.75,33.25,INC
Andhra_Pradesh,2014,3,K.MADAN MOHAN RAO,M,TDP,5,ZAHIRABAD,GEN,GEN,10,75.75,14.39,
Andhra_Pradesh,2014,4,MARRI DURGESH,M,RPI(A),5,ZAHIRABAD,SC,GEN,10,75.75,1.65,
Andhra_Pradesh,2014,5,MAHMOOD MOHIUDDIN,M,YSRCP,5,ZAHIRABAD,GEN,GEN,10,75.75,1.13,
Andhra_Pradesh,2014,6,None of the Above,NOTA,NOTA,5,ZAHIRABAD,,GEN,10,75.75,1.02,
Andhra_Pradesh,2014,7,SYED FEROZUDDIN,M,BSP,5,ZAHIRABAD,GEN,GEN,10,75.75,0.75,
Andhra_Pradesh,2014,8,BENJAMIN RAJU,M,IND,5,ZAHIRABAD,GEN,GEN,10,75.75,0.44,
Andhra_Pradesh,2014,9,RAMA RAO,M,IND,5,ZAHIRABAD,GEN,GEN,10,75.75,0.4,
Andhra_Pradesh,2014,10,DR. SUNEEL KUMAR CHOWDHARY,M,AAAP,5,ZAHIRABAD,GEN,GEN,10,75.75,0.3,
Andhra_Pradesh,2014,11,TANDALE AMBAJI RAO,M,IND,5,ZAHIRABAD,GEN,GEN,10,75.75,0.21,
Andhra_Pradesh,2014,1,KALVAKUNTLA CHANDRASEKHAR RAO,M,TRS,6,MEDAK,GEN,GEN,13,77.53,55.2,TRS
Andhra_Pradesh,2014,2,DR.P. SHRAVAN KUMAR REDDY,M,INC,6,MEDAK,GEN,GEN,13,77.53,21.87,
Andhra_Pradesh,2014,3,CHAGANLA NARENDRA NATH,M,BJP,6,MEDAK,GEN,GEN,13,77.53,15.26,
Andhra_Pradesh,2014,4,KUNDETI. RAVI.,M,IND,6,MEDAK,GEN,GEN,13,77.53,2.81,
Andhra_Pradesh,2014,5,"PRABHUGOUD, PULLAIAHGARI",M,YSRCP,6,MEDAK,GEN,GEN,13,77.53,0.99,
Andhra_Pradesh,2014,6,None of the Above,NOTA,NOTA,6,MEDAK,,GEN,13,77.53,0.9,
Andhra_Pradesh,2014,7,KOMPELLI PRABHUDAS,M,RPI(A),6,MEDAK,SC,GEN,13,77.53,0.64,
Andhra_Pradesh,2014,8,Y. SHANKAR GOUD,M,BSP,6,MEDAK,GEN,GEN,13,77.53,0.56,
Andhra_Pradesh,2014,9,IQBAL ALI ZAFAR,M,MBT,6,MEDAK,GEN,GEN,13,77.53,0.42,
Andhra_Pradesh,2014,10,MEKA. SUBBA RAO,M,IND,6,MEDAK,SC,GEN,13,77.53,0.37,
Andhra_Pradesh,2014,11,BOMMA BALESHAM,M,PPOI,6,MEDAK,GEN,GEN,13,77.53,0.28,
Andhra_Pradesh,2014,12,GAJABINKAR BANSILAL,M,IND,6,MEDAK,GEN,GEN,13,77.53,0.28,
Andhra_Pradesh,2014,13,BALARAJU MITTAPALLY,M,IND,6,MEDAK,GEN,GEN,13,77.53,0.25,
Andhra_Pradesh,2014,14,GURJADA BHEERAIAH YADAV,M,IND,6,MEDAK,GEN,GEN,13,77.53,0.17,SP
Andhra_Pradesh,2014,1,CH.MALLA REDDY,M,TDP,7,MALKAJGIRI,GEN,GEN,30,50.91,32.3,
Andhra_Pradesh,2014,2,HANUMANTH RAO MYNAMPALLY,M,TRS,7,MALKAJGIRI,GEN,GEN,30,50.91,30.56,
Andhra_Pradesh,2014,3,SARVEY SATHYANARAYANA,M,INC,7,MALKAJGIRI,GEN,GEN,30,50.91,14.41,INC
Andhra_Pradesh,2014,4,DR.JAYAPRAKASH  NARAYAN .N,M,LSP,7,MALKAJGIRI,GEN,GEN,30,50.91,9.77,
Andhra_Pradesh,2014,5,V.DINESH REDDY,M,YSRCP,7,MALKAJGIRI,GEN,GEN,30,50.91,7.11,
Andhra_Pradesh,2014,6,DIVAKAR DHARANIKOTA SUDHAKAR,M,AIMIM,7,MALKAJGIRI,GEN,GEN,30,50.91,1.14,
Andhra_Pradesh,2014,7,PROF. K.NAGESHWAR,M,IND,7,MALKAJGIRI,GEN,GEN,30,50.91,0.82,
Andhra_Pradesh,2014,8,None of the Above,NOTA,NOTA,7,MALKAJGIRI,,GEN,30,50.91,0.54,
Andhra_Pradesh,2014,9,DR.N.V.SUDHA KIRAN,M,AAAP,7,MALKAJGIRI,GEN,GEN,30,50.91,0.51,
Andhra_Pradesh,2014,10,JAJULA BHASKAR,M,SHP,7,MALKAJGIRI,GEN,GEN,30,50.91,0.49,
Andhra_Pradesh,2014,11,KARUNAKAR.R,M,BSP,7,MALKAJGIRI,GEN,GEN,30,50.91,0.38,
Andhra_Pradesh,2014,12,D.BIKSHAPATHI,M,IND,7,MALKAJGIRI,GEN,GEN,30,50.91,0.35,
Andhra_Pradesh,2014,13,BANDI SUDHAKAR,M,JaSPa,7,MALKAJGIRI,GEN,GEN,30,50.91,0.25,
Andhra_Pradesh,2014,14,ANJANEYULU.E,M,IND,7,MALKAJGIRI,GEN,GEN,30,50.91,0.17,
Andhra_Pradesh,2014,15,KANTE SAYANNA,M,IND,7,MALKAJGIRI,GEN,GEN,30,50.91,0.14,
Andhra_Pradesh,2014,16,SURAKANTI VENKAT REDDY,M,PPOI,7,MALKAJGIRI,GEN,GEN,30,50.91,0.13,
Andhra_Pradesh,2014,17,DASARI BHARATH REDDY,M,IND,7,MALKAJGIRI,GEN,GEN,30,50.91,0.1,
Andhra_Pradesh,2014,18,KOYALKAR BHOJ RAJ,M,IND,7,MALKAJGIRI,GEN,GEN,30,50.91,0.1,
Andhra_Pradesh,2014,19,GAJABINKAR BANSILAL,M,IND,7,MALKAJGIRI,GEN,GEN,30,50.91,0.09,
Andhra_Pradesh,2014,20,MURARI.T.N,M,SHS,7,MALKAJGIRI,GEN,GEN,30,50.91,0.09,
Andhra_Pradesh,2014,21,PEESARI SATISH REDDY,M,IND,7,MALKAJGIRI,GEN,GEN,30,50.91,0.08,
Andhra_Pradesh,2014,22,M.NAGESWARA RAO,M,IND,7,MALKAJGIRI,GEN,GEN,30,50.91,0.08,
Andhra_Pradesh,2014,23,VATTIKUTI RAMARAO GOUD,M,IND,7,MALKAJGIRI,GEN,GEN,30,50.91,0.06,
Andhra_Pradesh,2014,24,M.T.VARUGHESE,M,IND,7,MALKAJGIRI,GEN,GEN,30,50.91,0.06,
Andhra_Pradesh,2014,25,RAHUL PANDIT,M,IND,7,MALKAJGIRI,GEN,GEN,30,50.91,0.06,
Andhra_Pradesh,2014,26,PADURI SRINIVAS REDDY,M,TLP,7,MALKAJGIRI,GEN,GEN,30,50.91,0.05,
Andhra_Pradesh,2014,27,B.VEERA HANUMANTHA REDDY,M,IND,7,MALKAJGIRI,GEN,GEN,30,50.91,0.05,
Andhra_Pradesh,2014,28,SATHYANARAYANA YAADAV PEDDIBOYINA,M,BCBDP,7,MALKAJGIRI,GEN,GEN,30,50.91,0.04,
Andhra_Pradesh,2014,29,SUTHARAPU PADMAIAH,M,APRSSP,7,MALKAJGIRI,GEN,GEN,30,50.91,0.03,
Andhra_Pradesh,2014,30,POLISETTY KRISHNA RAO,M,IND,7,MALKAJGIRI,GEN,GEN,30,50.91,0.03,
Andhra_Pradesh,2014,31,POTTURI TULASI DAS,M,IND,7,MALKAJGIRI,GEN,GEN,30,50.91,0.03,
Andhra_Pradesh,2014,1,BANDARU DATTATREYA,M,BJP,8,SECUNDRABAD,GEN,GEN,30,53.0,43.66,BJP
Andhra_Pradesh,2014,2,M.ANJAN KUMAR YADAV,M,INC,8,SECUNDRABAD,GEN,GEN,30,53.0,18.28,INC
Andhra_Pradesh,2014,3,NARLA MOHAN RAO,M,AIMIM,8,SECUNDRABAD,GEN,GEN,30,53.0,14.46,
Andhra_Pradesh,2014,4,T.BHEEMSEN,M,TRS,8,SECUNDRABAD,GEN,GEN,30,53.0,14.33,
Andhra_Pradesh,2014,5,SYED SAJID ALI,M,YSRCP,8,SECUNDRABAD,GEN,GEN,30,53.0,4.5,
Andhra_Pradesh,2014,6,CHAYA RATAN MUSINIPALLY,F,AAAP,8,SECUNDRABAD,SC,GEN,30,53.0,1.11,
Andhra_Pradesh,2014,7,None of the Above,NOTA,NOTA,8,SECUNDRABAD,,GEN,30,53.0,0.65,
Andhra_Pradesh,2014,8,K. SRINIVASULU,M,JaSPa,8,SECUNDRABAD,GEN,GEN,30,53.0,0.37,
Andhra_Pradesh,2014,9,KHAJA KHALID ANWAR,M,BSP,8,SECUNDRABAD,GEN,GEN,30,53.0,0.29,
Andhra_Pradesh,2014,10,K.SAI KRISHNA MOHAN RAO,M,ICSP,8,SECUNDRABAD,GEN,GEN,30,53.0,0.26,
Andhra_Pradesh,2014,11,B.SUBRAMANYAM,M,IND,8,SECUNDRABAD,GEN,GEN,30,53.0,0.25,
Andhra_Pradesh,2014,12,SONU SARSAL VALMIKI,M,TECPI,8,SECUNDRABAD,SC,GEN,30,53.0,0.23,
Andhra_Pradesh,2014,13,J.RAMULU,M,RSP,8,SECUNDRABAD,GEN,GEN,30,53.0,0.21,
Andhra_Pradesh,2014,14,B.DEEPAK KUMAR,M,RPI(KH),8,SECUNDRABAD,SC,GEN,30,53.0,0.18,
Andhra_Pradesh,2014,15,RAGHU DESHABOINA,M,BMUP,8,SECUNDRABAD,GEN,GEN,30,53.0,0.15,
Andhra_Pradesh,2014,16,AVULA RANGANAYAKULU,M,IND,8,SECUNDRABAD,GEN,GEN,30,53.0,0.11,
Andhra_Pradesh,2014,17,KHAJA SIRAJUDDIN AZAZ,M,mmsp,8,SECUNDRABAD,GEN,GEN,30,53.0,0.1,
Andhra_Pradesh,2014,18,DR.N.S.UDAY KUMAR,M,pjdl,8,SECUNDRABAD,GEN,GEN,30,53.0,0.09,
Andhra_Pradesh,2014,19,S. LAKSHMAN RAO,M,IND,8,SECUNDRABAD,GEN,GEN,30,53.0,0.09,
Andhra_Pradesh,2014,20,DR.MALATHI LATHA EPPA,F,JAP,8,SECUNDRABAD,GEN,GEN,30,53.0,0.09,
Andhra_Pradesh,2014,21,ABDUS SATTAR MUJAHED,M,ABML(S),8,SECUNDRABAD,GEN,GEN,30,53.0,0.08,MUL
Andhra_Pradesh,2014,22,MOHD IMTIAZ HUSSAIN,M,IUML,8,SECUNDRABAD,GEN,GEN,30,53.0,0.08,
Andhra_Pradesh,2014,23,ANANTH RAO GUNDEPALLY,M,IND,8,SECUNDRABAD,GEN,GEN,30,53.0,0.08,
Andhra_Pradesh,2014,24,SHAKTHI SATYAVATHI,F,PPOI,8,SECUNDRABAD,ST,GEN,30,53.0,0.06,
Andhra_Pradesh,2014,25,CH. MURAHARI,M,SUCI,8,SECUNDRABAD,GEN,GEN,30,53.0,0.06,IND
Andhra_Pradesh,2014,26,KUMAR CHOWDARY YADAV.G,M,sps,8,SECUNDRABAD,GEN,GEN,30,53.0,0.05,
Andhra_Pradesh,2014,27,KARANKOTE NARENDER,M,AIFB,8,SECUNDRABAD,GEN,GEN,30,53.0,0.05,
Andhra_Pradesh,2014,28,SYED MADANI QUADRI,M,IND,8,SECUNDRABAD,GEN,GEN,30,53.0,0.04,
Andhra_Pradesh,2014,29,MOHAMMED RIZWAN HUSSAIN,M,IND,8,SECUNDRABAD,GEN,GEN,30,53.0,0.04,
Andhra_Pradesh,2014,30,MOHD ABUBAKAR PARWAIZ SIDDIQUI,M,IND,8,SECUNDRABAD,GEN,GEN,30,53.0,0.03,
Andhra_Pradesh,2014,31,MICHAEL DANIEL OVELZ,M,IND,8,SECUNDRABAD,GEN,GEN,30,53.0,0.03,
Andhra_Pradesh,2014,1,ASADUDDIN OWAISI,M,AIMIM,9,HYDERABAD,GEN,GEN,16,53.28,52.9,AIMIM
Andhra_Pradesh,2014,2,DR.BHAGAVANTH RAO,M,BJP,9,HYDERABAD,GEN,GEN,16,53.28,32.06,
Andhra_Pradesh,2014,3,S KRISHNA REDDY,M,INC,9,HYDERABAD,GEN,GEN,16,53.28,5.08,
Andhra_Pradesh,2014,4,RASHID SHAREEF,M,TRS,9,HYDERABAD,GEN,GEN,16,53.28,3.83,
Andhra_Pradesh,2014,5,BINGHI RAJASHEKAR,M,PPOI,9,HYDERABAD,GEN,GEN,16,53.28,2.24,
Andhra_Pradesh,2014,6,BODDU SAINATH REDDY,M,YSRCP,9,HYDERABAD,GEN,GEN,16,53.28,1.11,
Andhra_Pradesh,2014,7,LUBNA SARWATH,F,AAAP,9,HYDERABAD,GEN,GEN,16,53.28,0.63,
Andhra_Pradesh,2014,8,M A HABEEB,M,IND,9,HYDERABAD,GEN,GEN,16,53.28,0.62,
Andhra_Pradesh,2014,9,None of the Above,NOTA,NOTA,9,HYDERABAD,,GEN,16,53.28,0.52,
Andhra_Pradesh,2014,10,VENU GOPAL.P,M,BSP,9,HYDERABAD,SC,GEN,16,53.28,0.32,
Andhra_Pradesh,2014,11,SYED MUSTAFA MAHMOOD,M,MBT,9,HYDERABAD,GEN,GEN,16,53.28,0.22,
Andhra_Pradesh,2014,12,S.KHAJA MOINUDDIN,M,AIACP,9,HYDERABAD,GEN,GEN,16,53.28,0.16,
Andhra_Pradesh,2014,13,SYED ABDUL GAFFER,M,IND,9,HYDERABAD,GEN,GEN,16,53.28,0.08,
Andhra_Pradesh,2014,14,MD OSMAN,M,IND,9,HYDERABAD,GEN,GEN,16,53.28,0.07,
Andhra_Pradesh,2014,15,SHAIK MOIN,M,IND,9,HYDERABAD,GEN,GEN,16,53.28,0.06,
Andhra_Pradesh,2014,16,JAYA VINDHYALA,F,SP(I),9,HYDERABAD,GEN,GEN,16,53.28,0.06,
Andhra_Pradesh,2014,17,N.MAHENDER SINGH,M,NBNP,9,HYDERABAD,GEN,GEN,16,53.28,0.05,
Andhra_Pradesh,2014,1,KONDA VISHWESHWAR REDDY,M,TRS,10,CHELVELLA,GEN,GEN,15,60.22,33.06,
Andhra_Pradesh,2014,2,PATLOLLA KARTIK REDDY,M,INC,10,CHELVELLA,GEN,GEN,15,60.22,27.51,
Andhra_Pradesh,2014,3,TULLA VEERENDER,M,TDP,10,CHELVELLA,GEN,GEN,15,60.22,26.84,
Andhra_Pradesh,2014,4,CHAN PASHA,M,ABML(S),10,CHELVELLA,GEN,GEN,15,60.22,4.32,
Andhra_Pradesh,2014,5,KONDA RAGHAVA REDDY,M,YSRCP,10,CHELVELLA,GEN,GEN,15,60.22,3.05,
Andhra_Pradesh,2014,6,G.MALLESHAM GOUD,M,IND,10,CHELVELLA,GEN,GEN,15,60.22,1.87,IND
Andhra_Pradesh,2014,7,None of the Above,NOTA,NOTA,10,CHELVELLA,,GEN,15,60.22,0.76,
Andhra_Pradesh,2014,8,SAMALA RAVINDAR,M,BSP,10,CHELVELLA,GEN,GEN,15,60.22,0.59,
Andhra_Pradesh,2014,9,REGATTE VENKAT REDDY,M,AAAP,10,CHELVELLA,GEN,GEN,15,60.22,0.57,
Andhra_Pradesh,2014,10,KUMMARI GIRI,M,PPOI,10,CHELVELLA,GEN,GEN,15,60.22,0.44,
Andhra_Pradesh,2014,11,MD YUNUS MIYA,M,MCPI,10,CHELVELLA,GEN,GEN,15,60.22,0.22,
Andhra_Pradesh,2014,12,DR. P. SADHU SATYANADHAN,M,ICSP,10,CHELVELLA,GEN,GEN,15,60.22,0.19,
Andhra_Pradesh,2014,13,SUTHARAPU PADMAIAH,M,APRSSP,10,CHELVELLA,GEN,GEN,15,60.22,0.17,
Andhra_Pradesh,2014,14,SANIKE RAM GOPAL YADAV,M,IND,10,CHELVELLA,GEN,GEN,15,60.22,0.16,
Andhra_Pradesh,2014,15,DR.GOLLA RAMAIAH,M,TLP,10,CHELVELLA,GEN,GEN,15,60.22,0.13,
Andhra_Pradesh,2014,16,SYED HASHMATHULLAH QUADRI,M,IUML,10,CHELVELLA,GEN,GEN,15,60.22,0.11,
Andhra_Pradesh,2014,1,AP JITHENDER REDDY,M,TRS,11,MAHBUBNAGAR,GEN,GEN,9,71.53,32.94,
Andhra_Pradesh,2014,2,JAIPAL REDDY SUDINI,M,INC,11,MAHBUBNAGAR,GEN,GEN,9,71.53,32.68,INC
Andhra_Pradesh,2014,3,DR. JANARDHAN REDDY NAGAM,M,BJP,11,MAHBUBNAGAR,GEN,GEN,9,71.53,26.88,
Andhra_Pradesh,2014,4,S.R.PREMAIAH,M,PPOI,11,MAHBUBNAGAR,SC,GEN,9,71.53,2.99,
Andhra_Pradesh,2014,5,KADIRE KRISHNA,M,BSP,11,MAHBUBNAGAR,SC,GEN,9,71.53,1.55,
Andhra_Pradesh,2014,6,H.A. RAHMAN,M,YSRCP,11,MAHBUBNAGAR,GEN,GEN,9,71.53,0.9,
